player_id,full_name,merge_name,position,team,team_abbr,team_logo_espn,team_league_logo,sleeper_id,headshot_url
6989,Marquez Callaway,marqcallaw,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6989,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mozocuvstzgtvoo63s6i"
4381,Taysom Hill,tayshill,TE,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4381,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pjp1aahvacigoh0sorpg"
7752,Kawaan Baker,kawabaker,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7752,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/woh43xxpokfihjdlkwqy"
5134,Keith Kirkwood,keitkirkwo,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,5134,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jp9wxr5wkuk1wdnc5xrf"
3391,Dwayne Washington,dwaywashin,RB,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3391,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h1nintlpbk2zyxerjpy4"
8249,Lucas Krull,lucakrull,TE,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8249,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cbjn3nqh6yyeo4ihkgss"
8148,Jameson Williams,jamewillia,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8148,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kfieht3mru8nd2itoi4a"
6588,Tom Kennedy,tomkenned,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6588,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/smmwtleq204yxkraf4z6"
7547,Amonra Stbrown,amonstbrow,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7547,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlas9vqczunxkpb2jlz1"
6790,Dandre Swift,dandswift,RB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6790,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtyenl0mb55yvh90ttoz"
4878,Brandon Zylstra,branzylstr,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4878,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arx0mz7gc5dm0wfc5kfx"
8419,Stanley Berryhill,stanberryh,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8419,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hznztzp6rmnyt2aqlwyo"
7013,Steven Montez,stevmontez,QB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7013,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbupgx2dwrivv4xghgik"
3343,Nate Sudfeld,natesudfel,QB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3343,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkdg1jfalmidumbnte9b"
7891,Brock Wright,brocwright,TE,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7891,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/do3qhrowbdb5o1jxuffb"
4149,Jamaal Williams,jamawillia,RB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4149,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hl8dsrs7awapodhiwvgn"
